name,phone,website,address,rating,reviews,timings,timestamp
Maa da Dhaba,080 4093 1043,"https://www.google.com/maps/reserve/v/dine/c/yqYuulqrRiY?source=pa&opi=89978449&hl=en-IN&gei=A9w9Z5_DMfu84-EP54fE2Ak&sourceurl=https://www.google.com/async/lcl_akp?ei%3DAdw9Z8_iOfGd4-EPxNvV2Ao%26opi%3D89978449%26lqi%3DCiBpbmRpYW4gcmVzdGF1cmFudHMgaW4gY2FsaWZvcm5pYUi6vbT_ga6AgAhaMBAAEAEYABgBIiBpbmRpYW4gcmVzdGF1cmFudHMgaW4gY2FsaWZvcm5pYSoECAMQAZIBF25vcnRoX2luZGlhbl9yZXN0YXVyYW50qgFsCgkvbS8wMWg1cTAQASoWIhJpbmRpYW4gcmVzdGF1cmFudHMoADIfEAEiG8jOvxzV9IdzdVQKfTV7EVNrf9BqDPSgCaDK0zIkEAIiIGluZGlhbiByZXN0YXVyYW50cyBpbiBjYWxpZm9ybmlh%26phdesc%3DnpIGXXVrjEE%26vet%3D12ahUKEwiR1_Cy-eqJAxVzzTgGHVhjOQEQ8UF6BAgHEFk..i%26lei%3D9to9Z5GEIPOa4-EP2MblCQ%26tbs%3Dlrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!1m4!1u1!2m2!1m1!1e1!1m4!1u1!2m2!1m1!1e2!1m4!1u22!2m2!21m1!1e1!2m1!1e2!2m1!1e1!2m1!1e3!3sIAE,lf:1,lf_ui:9%26tbm%3Dlcl%26q%3Dindian%2Brestaurants%2Bin%2Bcalifornia%26cs%3D0%26async%3Dludocids:4102711790774308982,f:rlni,_basejs:/xjs/_/js/k%253Dxjs.s.en_GB.shzJn-bNMQ0.2018.O/am%253DAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAAAAAAQQQIAAAAAAAIACAAAAAAAAAAAAAAAAAAAAABAgAAGQAAAAAQAAAADAAgAAAAgiQAAAIAAAAACAAAEAAIAAEQB4lBEAAAAAAAAAAAAgBAAiAAAAAOACAAABoCQAABAABAAAAAYAAAAEAAAAAAAoAAAQAAAAAAAgAAAAAAAAAAAAAAAEAPQDAAAAAAAAAAAAAAAEAAAAAABgAAAAAAAAAAAAAAAAAAAAAEBAAACAI2AAAgAAAAAAAOA-AAg8gBhSWAAAAAAAAAAAAAAAAEAAEwRzQQIKAgAAAAAAAAAAAAAAAAAAAECKoIkDBA/dg%253D0/rs%253DACT90oHcDJ2DORam8kJhOohg2IfDcx1DoA,_basecss:/xjs/_/ss/k%253Dxjs.s.dvcjVdsWOxA.L.W.O/am%253DAFIDACEAAAAEAACEABUABAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAARAADNBAAAAIwAAMAuAEAAAAAAAAACAIABAAAAAAGQAAAAAAAAIACAAgEAAAgAAAAAAgIAAAIAEAEACACgEAAAAAJgAAAAAwAAEAAQBBAAgACWQAMCIAEBACSAeFBBAAACAAYAAAAEggMMAwgqADAAAAAAAAAEAAAAAABAAIAQAAAMoAAACCAAQA8AAeADANAMRACAIMBAAEAAAAAAAAQAAAAAIAAAAQAAiAmAI2AAAgAAAAAAAAASAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAKAAAAAAAAAAAAAAAAAAAAAAAI/rs%253DACT90oH4TsRtjnMWoX9QnBSJolCdY-Beug,_basecomb:/xjs/_/js/k%253Dxjs.s.en_GB.shzJn-bNMQ0.2018.O/ck%253Dxjs.s.dvcjVdsWOxA.L.W.O/am%253DAFIDACEAAAAEAACEABUABAAAAAAAAAAAAAAAAAAAAAAAAAAkAAAAQAAAAAAAAAAAAAQRQIDNBAAAAIwCAMAuAEAAAAAAAAACAIABABAgAAGQAAAAAQAAIADAAgEAAAgiQAAAIgIAAAKAEAEACICgEQB4lBNgAAAAAwAAEAAwBBAigACWQOMCIAEBoCSAeFBBBAACAAYAAAAEggMMAwgqADAQAAAAAAAkAAAAAABAAIAQAAAMoPQDCCAAQA8AAeADANAMRACAIMBgAEAAAAAAAAQAAAAAIAAAAUBAiAmAI2AAAgAAAAAAAOA-AAg8gBhSWAAAAAAAAAAAAAAAAEAAEwRzQQIKAgAAAAAAAAAAAAAAAAAAAECKoIkDBA/d%253D1/excm%253DAD6AIb,D1J6He,EuA5Zc,FuQWyc,Ghqpae,KYXthe,NFdptc,NsEUGe,PE728b,SfrWY,VL58m,ZGLUZ,ZgKcee,fNMhz,htkoae,jwDNjd,m6b2Pe,mYwvtf,mhIYhf,wKa2Bd,xlsLW,y25qZb,zs9f9d/ed%253D1/dg%253D0/ujg%253D1/rs%253DACT90oHqRz3so4CUJdqbggIAEnAE_h4F8g,_fmt:prog,_id:akp_tsuid_9to9Z5GEIPOa4-EP2MblCQ_12","791, Yellahanka, New Town Main Rd, Yelahanka Satellite Town, Yelahanka, Bengaluru, Karnataka 560064",4.1,,Hours: Open ⋅ Closes 11:30 pmWednesday11 am–11:30 pmThursday11 am–11:30 pmFriday11 am–11:30 pmSaturday11 am–11:30 pmSunday11 am–11:30 pmMonday11 am–11:30 pmTuesday11 am–11:30 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:28.937Z
Dhaba Stories,089717 42624,https://www.facebook.com/dhabastories1,"5th Floor, Ram Plaza, 20, opposite Wipro Office, Ambedkar Nagar, Chikkabellandur, Bengaluru, Karnataka 560087",4.2,,Hours: Open ⋅ Closes 11 pmWednesday11 am–11 pmThursday11 am–11 pmFriday11 am–11 pmSaturday11 am–11 pmSunday11 am–11 pmMonday11 am–11 pmTuesday11 am–11 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:30.762Z
Apni Mandi Farmers Market Sunnyvale,+1 408-746-5966,https://apnimandi.net/,"1111 W El Camino Real, Sunnyvale, CA 94087, United States",4.0,,Hours: Open 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hoursTuesdayOpen 24 hoursSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:33.179Z
Imperio Restaurant,080505 15151,https://imperiorestaurant.in/,"1st Floor & 2nd Floor, 429, 7th Main Rd, HRBR Layout 1st Block, HRBR Layout 2nd Block, HRBR, Kalyan Nagar, Bengaluru, Karnataka 560043",4.0,,Hours: Open ⋅ Closes 3 amWednesday11 am–3 amThursday11 am–3 amFriday11 am–3 amSaturday11 am–3 amSunday11 am–3 amMonday11 am–3 amTuesday11 am–3 amSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:35.269Z
California Burrito Mexican Grill @ Gandhi Bazaar,080 4709 1118,http://www.californiaburrito.in/,"Gandhi Bazaar Main Rd, next to McDonalds, Gandhi Bazaar, Basavanagudi, Bengaluru, Karnataka 560004",4.5,,Hours: Open ⋅ Closes 11 pmWednesday11 am–11 pmThursday11 am–11 pmFriday11 am–11 pmSaturday11 am–11 pmSunday11 am–11 pmMonday11 am–11 pmTuesday11 am–11 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:37.378Z
Pijja Palace,,https://www.pijjapalace.com/,"2711 Sunset Blvd, Los Angeles, CA 90026, United States",4.1,,Hours: Closed ⋅ Opens 5 pmUpdated by this business 10 weeks agoWednesday5–9:30 pmThursday5–9:30 pmFriday5–10:30 pmSaturday11:30 am–10:30 pmSunday11:30 am–9:30 pmMonday5–9:30 pmTuesdayClosedUpdated by this business 10 weeks agoSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:39.621Z
Al Bain Restaurant,078338 33832,,"Near, #1, 5th Main, 60 feet, BESCOM Road, Kullappa Circle, Kammanahalli, Bengaluru, Karnataka 560084",4.2,,Hours: Open ⋅ Closes 11:30 pmUpdated by this business 12 weeks agoWednesday1–11:30 pmThursday1–11:30 pmFriday1 pm–12:30 amSaturday1 pm–12:30 amSunday1 pm–12:30 amMonday1–11:30 pmTuesday1–11:30 pmUpdated by this business 12 weeks agoSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:41.842Z
Bagmane Tech Park Food Court,,,"Bagmane Commerz, 02, Bagmane Tech Park Rd, Krishnappa Garden, C V Raman Nagar, Bengaluru, Karnataka 560093",4.0,,Hours: Open ⋅ Closes 9 pmWednesday8 am–9 pmThursday8 am–9 pmFriday8 am–9 pmSaturday8 am–9 pmSunday8 am–9 pmMonday8 am–9 pmTuesday8 am–9 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:43.947Z
Aromas of Biryani,095133 38301,http://aromasofbiryani.in/,"124/5, Sarjapura Main Rd Doddakannelli - Kaadubeesanahalli Road, Junction, Doddakannelli, Bengaluru, Karnataka 560035",4.2,,"Hours: Open ⋅ Closes 1 amWednesday11:30 am–1 amThursday11:30 am–1 amFriday11:30 am–1 amSaturday11:30 am–1 amSunday11:30 am–12 amMonday11:30 am–4 pm, 6:30–11 pmTuesday11:30 am–4 pm, 6:30–11 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.",2024-11-20T12:54:46.138Z
JSM,080 4173 8861,https://www.jsmcorp.in/,"222, Vittal Mallya Rd, KG Halli, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001",,,Hours: Open ⋅ Closes 12 amWednesday12 pm–12 amThursday12 pm–12 amFriday12 pm–1 amSaturday12 pm–1 amSunday12 pm–1 amMonday12 pm–12 amTuesday12 pm–12 amSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:48.040Z
The Tandoori Tales,,,"Not known, Vastu Bhoomi, Krishnarajapuram, Karnataka 560067",3.0,,,2024-11-20T12:54:49.825Z
California Burrito Embassy Tech Village Food Court,080 4709 1118,http://order.californiaburrito.in/,"12/1-12/2 Flipkart D Block Food Court, Embassy Tech Village Rd, Devarabisanahalli, Kadabeesanahalli, Bengaluru, Karnataka 560103",3.8,,Hours: Open ⋅ Closes 11 pmWednesday11 am–11 pmThursday11 am–11 pmFriday11 am–11 pmSaturday11 am–11 pmSundayClosedMonday11 am–11 pmTuesday11 am–11 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.,2024-11-20T12:54:54.898Z
Barbeque Nation- Yelahanka,080 6902 8722,https://www.barbequenation.com/restaurants/bangalore/yelahanka?utm_source=GMB&utm_medium=yelahanka&utm_campaign=GMB_yelahanka,"Prestige Plaza, 1st Floor, New Town Main Rd, next to KMF Mother Dairy, Yelahanka, Bengaluru, Karnataka 560064",4.3,,"Hours: Opens soon ⋅ 6:30 pmWednesday12–3:45 pm, 6:30–10:45 pmThursday12–3:45 pm, 6:30–10:45 pmFriday12–3:45 pm, 6:30–10:45 pmSaturday12–3:45 pm, 6:30–10:45 pmSunday12–3:45 pm, 6:30–10:45 pmMonday12–3:45 pm, 6:30–10:45 pmTuesday12–3:45 pm, 6:30–10:45 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.",2024-11-20T12:54:56.992Z
Garhwali tadka,081058 44846,http://www.garhwalitadka.com/,"#150 Muni Reddy Building, Bengaluru, Karnataka 560100",4.4,,"Hours: Open ⋅ Closes 10:30 pmWednesday10 am–3 pm, 6–10:30 pmThursday10 am–3 pm, 6–10:30 pmFriday10 am–3 pm, 6–10:30 pmSaturday10 am–3 pm, 6–10:30 pmSunday10 am–3 pm, 6–10:30 pmMonday10 am–3 pm, 6–10:30 pmTuesday10 am–3 pm, 6–10:30 pmSuggest new hoursThanks for your feedback.Your responses help to improve the Google Search experience.Note: Your feedback won't directly influence the ranking of any single page.Learn moreDoneReview this businessUnable to add this file. Please check that it is a valid photo.",2024-11-20T12:54:58.903Z
KApoors Akbar,,,"701 W Cesar Estrada Chavez Ave, Los Angeles, CA 90012, United States",,,,2024-11-20T12:55:00.910Z
1Q1,080 4805 0101,http://www.1q1.in/,"No. 1, Express Building, Queens Rd, Vasanth Nagar, Bengaluru, Karnataka 560001",4.2,,,2024-11-20T12:55:02.950Z
Kitchen On Table,093430 44750,,"Gate 9, Pebble, Palace, Ground, Bellary Rd, Jayamahal, Bengaluru, Karnataka 560080",4.0,,,2024-11-20T12:55:04.945Z
